SHOW_ID,TITLE,TYPE,GENRE,RELEASE_DATE,RATING,DURATION,COUNTRY,DIRECTOR,CAST,DATE_ADDED,DESCRIPTION
s1719,Wednesday,Movie,Thriller,06-06-2003,5.4,NIL,Spain,Multiple Directors,"Actor B, Actor C, Actor F, Actor A",07-11-2016,A thrilling story of survival.
s1720,You,Movie,Comedy,04-01-2015,NIL,NIL,South Korea,John Doe,Actor F,05-05-2002,NIL
s1721,The Irishman,TV Show,Crime,01-07-2012,Not Rated,6 Seasons,France,NIL,"Actor C, Actor B, Actor F, Actor E",31-12-2003,Based on true events.
s1722,Black Mirror,TV Show,Romance,30-01-2024,NIL,NIL,UK,Jane Smith,Actor A,NIL,Based on true events.
s1723,Stranger Things,TV Show,Comedy,12-04-2001,8.4,151 min,South Korea,Multiple Directors,"Actor D, Actor A, Actor B",19-03-2006,NIL
s1724,Money Heist,Movie,Documentary,25-02-2007,Not Rated,7 Seasons,USA,Multiple Directors,"Actor E, Actor F, Actor D, Actor A",15-06-2018,An unexpected journey.
s1725,Bird Box,TV Show,Crime,24-08-2020,7.4,1 Seasons,UK,NIL,"Actor B, Actor F",NIL,"Love, betrayal, and drama unfold."
s1726,Extraction,TV Show,Horror,10-08-2016,9.2,77 min,USA,Multiple Directors,"Actor E, Actor D, Actor C",08-09-2020,"Love, betrayal, and drama unfold."
s1727,You,Movie,Romance,20-11-2004,Not Rated,NIL,India,Multiple Directors,Actor E,NIL,"Love, betrayal, and drama unfold."
s1728,Money Heist,Movie,Comedy,03-05-2007,Not Rated,4 Seasons,France,John Doe,"Actor E, Actor F, Actor D, Actor C",26-01-2001,An unexpected journey.
s1729,You,TV Show,Documentary,21-11-2020,NIL,6 Seasons,South Korea,Multiple Directors,"Actor A, Actor B, Actor E, Actor C",03-06-2009,An unexpected journey.
s1730,The Night Agent,TV Show,Action,07-04-2007,Not Rated,137 min,Germany,NIL,"Actor B, Actor A, Actor F, Actor E",20-12-2008,An unexpected journey.
s1731,Black Mirror,TV Show,Action,24-07-2001,4.2,1 Seasons,France,NIL,"Actor D, Actor C, Actor B, Actor F",21-04-2003,NIL
s1732,Extraction,TV Show,Unknown/Documentary,13-08-2016,NIL,NIL,France,Multiple Directors,"Actor F, Actor A, Actor C",19-08-2008,NIL
s1733,The Crown,TV Show,Comedy,19-09-2015,NIL,165 min,France,NIL,"Actor F, Actor C, Actor B, Actor A, Actor D",23-05-2002,Based on true events.
s1734,The Witcher,Movie,Action,16-05-2005,NIL,NIL,South Korea,Jane Smith,"Actor D, Actor B",NIL,An unexpected journey.
s1735,The Crown,Movie,Comedy,26-05-2015,9.1,NIL,Japan,John Doe,"Actor C, Actor A, Actor F",26-01-2003,Based on true events.
s1736,Ozark,TV Show,Documentary,01-12-2008,4.8,151 min,India,Jane Smith,"Actor A, Actor F, Actor E, Actor C, Actor B",28-05-2009,An unexpected journey.
s1737,The Irishman,TV Show,Comedy,N/A,4.7,3 Seasons,Spain,John Doe,"Actor E, Actor A",01-01-2010,NIL
s1738,NIL,TV Show,Horror,07-01-2024,NIL,174 min,Japan,John Doe,"Actor C, Actor F, Actor A, Actor B, Actor E",13-03-2016,NIL
s1739,Peaky Blinders,TV Show,Thriller,28-02-2003,6,1 Seasons,UK,John Doe,Actor E,18-11-2012,Based on true events.
s1740,Bird Box,Movie,Romance,12-03-2004,6,NIL,France,John Doe,"Actor D, Actor C, Actor F, Actor A",11-07-2022,NIL
s1741,Ozark,TV Show,Crime,N/A,5.4,7 Seasons,South Korea,John Doe,"Actor B, Actor E, Actor F, Actor A",30-10-2016,NIL
s1742,Narcos,TV Show,Crime,26-11-2005,Not Rated,91 min,India,NIL,Actor C,27-08-2002,A thrilling story of survival.
s1743,Black Mirror,Movie,Action,06-07-2009,5.7,NIL,South Korea,NIL,"Actor F, Actor B, Actor E, Actor C, Actor A",07-08-2023,NIL
s1744,Lucifer,Movie,Documentary,16-02-2022,7,NIL,Canada,John Doe,"Actor F, Actor C, Actor E",NIL,An unexpected journey.
s1745,The Irishman,TV Show,Crime,07-05-2016,NIL,NIL,UK,NIL,"Actor B, Actor C, Actor F, Actor D, Actor E",28-11-2007,NIL
s1746,The Irishman,Movie,Drama,06-10-2006,Not Rated,NIL,Canada,Multiple Directors,Actor A,NIL,NIL
s1747,Narcos,TV Show,Comedy,11-06-2024,Not Rated,NIL,France,NIL,"Actor B, Actor F, Actor C, Actor A, Actor E",01-09-2001,A thrilling story of survival.
s1748,Peaky Blinders,TV Show,Thriller,31-07-2011,Not Rated,NIL,Canada,NIL,"Actor D, Actor E",10-01-2011,An unexpected journey.
s1749,NIL,Movie,Romance,N/A,NIL,NIL,USA,NIL,"Actor A, Actor D, Actor F",29-06-2024,A thrilling story of survival.
s1750,Dark,Movie,Horror,29-06-2010,NIL,NIL,Canada,NIL,"Actor C, Actor A, Actor D, Actor B, Actor E",29-03-2024,NIL
s1751,Bird Box,TV Show,Sci-Fi,N/A,6.4,NIL,France,John Doe,"Actor A, Actor F, Actor E",06-01-2001,"Love, betrayal, and drama unfold."
s1752,You,TV Show,Comedy,11-10-2000,Not Rated,7 Seasons,Canada,Jane Smith,"Actor F, Actor E, Actor B, Actor A, Actor C",12-03-2001,Based on true events.
s1753,Stranger Things,Movie,Drama,N/A,Not Rated,99 min,UK,Jane Smith,Actor E,11-10-2017,Based on true events.
s1754,Extraction,TV Show,Drama,09-06-2024,5.9,167 min,Japan,NIL,"Actor C, Actor B, Actor E, Actor A, Actor D",13-11-2010,NIL
s1755,NIL,TV Show,Unknown/Documentary,30-01-2014,Not Rated,173 min,UK,Multiple Directors,"Actor D, Actor A, Actor E",19-01-2019,"Love, betrayal, and drama unfold."
s1756,Extraction,TV Show,Unknown/Crime,22-07-2000,Not Rated,NIL,UK,NIL,"Actor B, Actor F, Actor D",16-06-2003,NIL
s1757,Wednesday,TV Show,Thriller,14-01-2015,Not Rated,NIL,Spain,NIL,"Actor F, Actor C, Actor D",NIL,NIL
s1758,Lucifer,TV Show,Documentary,10-12-2004,NIL,2 Seasons,Canada,NIL,"Actor D, Actor F, Actor A, Actor B",NIL,A thrilling story of survival.
s1759,Breaking Bad,TV Show,Documentary,13-02-2012,9.1,NIL,UK,Multiple Directors,Actor C,01-06-2020,Based on true events.
s1760,The Witcher,Movie,Horror,24-03-2009,4.1,NIL,France,John Doe,"Actor D, Actor F, Actor C, Actor A",08-01-2020,An unexpected journey.
s1761,Bird Box,Movie,Unknown/Romance,11-09-2017,9.4,92 min,France,John Doe,"Actor D, Actor A, Actor C",NIL,NIL
s1762,Money Heist,Movie,Sci-Fi,N/A,Not Rated,68 min,USA,Jane Smith,"Actor A, Actor E, Actor F, Actor B",12-10-2003,Based on true events.
s1763,Money Heist,Movie,Sci-Fi,03-09-2021,4.2,5 Seasons,France,NIL,"Actor F, Actor D",22-01-2000,"Love, betrayal, and drama unfold."
s1764,Stranger Things,TV Show,Action,27-08-2004,8.3,NIL,South Korea,John Doe,"Actor A, Actor C, Actor D, Actor B, Actor E",29-10-2019,A thrilling story of survival.
s1765,Lucifer,TV Show,Sci-Fi,29-11-2003,7.2,NIL,France,Jane Smith,"Actor D, Actor E",07-09-2005,NIL
s1766,The Crown,TV Show,Drama,27-12-2002,Not Rated,5 Seasons,Germany,Multiple Directors,"Actor F, Actor B, Actor A, Actor C",25-12-2012,NIL
s1767,Breaking Bad,TV Show,Comedy,24-10-2004,NIL,NIL,South Korea,Multiple Directors,"Actor A, Actor F, Actor E, Actor D, Actor B",23-09-2011,"Love, betrayal, and drama unfold."
s1768,Money Heist,TV Show,Romance,07-04-2017,8.6,2 Seasons,India,Multiple Directors,"Actor D, Actor F, Actor E, Actor A",06-06-2020,NIL
s1769,The Night Agent,TV Show,Drama,11-08-2021,NIL,NIL,Canada,Multiple Directors,"Actor A, Actor B",08-05-2004,A thrilling story of survival.
s1770,Breaking Bad,TV Show,Horror,31-01-2003,Not Rated,NIL,India,NIL,"Actor E, Actor F",22-08-2014,"Love, betrayal, and drama unfold."
s1771,The Night Agent,Movie,Thriller,04-05-2017,Not Rated,146 min,Germany,Jane Smith,"Actor D, Actor F, Actor C, Actor A",15-07-2015,An unexpected journey.
s1772,Lucifer,Movie,Unknown/Action,18-02-2022,7.1,NIL,UK,NIL,"Actor B, Actor E",24-09-2019,A thrilling story of survival.
s1773,The Irishman,Movie,Thriller,28-10-2008,Not Rated,NIL,France,NIL,"Actor E, Actor A, Actor C, Actor F",13-09-2005,An unexpected journey.
s1774,NIL,Movie,Unknown/Drama,06-08-2016,Not Rated,1 Seasons,Germany,NIL,"Actor F, Actor C, Actor A, Actor E, Actor B",NIL,Based on true events.
s1775,The Crown,TV Show,Thriller,17-02-2006,5.8,82 min,UK,NIL,"Actor D, Actor A, Actor B",03-02-2011,NIL
s1776,Dark,TV Show,Action,11-04-2023,NIL,4 Seasons,USA,NIL,"Actor D, Actor F",NIL,Based on true events.
s1777,Peaky Blinders,TV Show,Unknown/Sci-Fi,24-12-2015,Not Rated,NIL,India,NIL,"Actor A, Actor F, Actor D, Actor C",30-01-2010,NIL
s1778,Ozark,Movie,Crime,22-01-2022,NIL,62 min,Germany,John Doe,Actor F,NIL,Based on true events.
s1779,Black Mirror,Movie,Action,03-04-2004,Not Rated,NIL,Germany,NIL,"Actor A, Actor D, Actor C, Actor F, Actor B",29-12-2000,NIL
s1780,Squid Game,Movie,Thriller,04-10-2001,NIL,NIL,France,Multiple Directors,"Actor B, Actor F, Actor D, Actor E",10-06-2021,Based on true events.
s1781,Red Notice,TV Show,Action,18-06-2011,9.1,NIL,France,NIL,"Actor D, Actor F, Actor A, Actor B",NIL,A thrilling story of survival.
s1782,Lucifer,Movie,Horror,N/A,NIL,NIL,UK,NIL,Actor D,21-10-2016,NIL
s1783,You,Movie,Romance,28-04-2007,Not Rated,133 min,Canada,Jane Smith,"Actor E, Actor D",31-05-2006,NIL
s1784,Peaky Blinders,Movie,Romance,29-07-2003,6,NIL,Spain,NIL,"Actor A, Actor F, Actor D, Actor C",20-05-2008,"Love, betrayal, and drama unfold."
s1785,Extraction,Movie,Romance,28-03-2011,Not Rated,4 Seasons,USA,NIL,"Actor B, Actor A, Actor C, Actor E, Actor F",06-11-2019,Based on true events.
s1786,Ozark,Movie,Horror,03-12-2022,Not Rated,4 Seasons,Germany,NIL,"Actor C, Actor D, Actor A",16-09-2021,A thrilling story of survival.
s1787,NIL,TV Show,Romance,20-10-2013,8,163 min,Canada,John Doe,"Actor B, Actor F",29-11-2011,NIL
s1788,Squid Game,TV Show,Thriller,08-01-2002,NIL,NIL,France,Multiple Directors,"Actor D, Actor B",14-02-2005,Based on true events.
s1789,The Crown,TV Show,Comedy,14-06-2021,8.9,3 Seasons,USA,Multiple Directors,Actor A,16-06-2005,A thrilling story of survival.
s1790,Extraction,Movie,Sci-Fi,N/A,4.5,NIL,Canada,Jane Smith,"Actor B, Actor C, Actor A, Actor D",14-06-2005,Based on true events.
s1791,The Night Agent,TV Show,Documentary,N/A,Not Rated,8 Seasons,Canada,NIL,"Actor F, Actor E",15-11-2004,NIL
s1792,Peaky Blinders,TV Show,Comedy,01-01-2016,Not Rated,1 Seasons,USA,John Doe,"Actor A, Actor E, Actor C, Actor B",10-10-2006,An unexpected journey.
s1793,Extraction,Movie,Crime,20-01-2002,8.7,NIL,France,Jane Smith,Actor C,12-07-2013,A thrilling story of survival.
s1794,The Witcher,TV Show,Unknown/Comedy,31-03-2017,Not Rated,NIL,India,Multiple Directors,"Actor F, Actor D, Actor E, Actor B",08-09-2009,Based on true events.
s1795,You,Movie,Sci-Fi,05-02-2007,5.6,140 min,France,Jane Smith,"Actor A, Actor E, Actor B, Actor F",18-06-2008,NIL
s1796,Peaky Blinders,Movie,Comedy,23-07-2004,8.1,NIL,Canada,NIL,"Actor E, Actor C, Actor D, Actor B",25-06-2009,"Love, betrayal, and drama unfold."
s1797,Dark,Movie,Sci-Fi,25-11-2021,6.1,NIL,Canada,NIL,"Actor D, Actor A",18-05-2024,Based on true events.
s1798,The Irishman,Movie,Horror,02-07-2012,NIL,NIL,Japan,NIL,"Actor B, Actor E",11-08-2019,An unexpected journey.
s1799,Stranger Things,TV Show,Drama,02-11-2024,5.1,NIL,USA,NIL,Actor B,31-08-2000,NIL
s1800,NIL,TV Show,Drama,25-06-2001,NIL,NIL,South Korea,NIL,Actor D,17-08-2021,NIL
s1801,The Night Agent,Movie,Crime,13-06-2005,Not Rated,NIL,Spain,NIL,"Actor A, Actor C",27-08-2005,NIL
s1802,Extraction,TV Show,Thriller,02-09-2014,4.7,123 min,Spain,NIL,"Actor C, Actor A",06-01-2016,Based on true events.
s1803,Black Mirror,TV Show,Drama,20-09-2012,Not Rated,NIL,Spain,Multiple Directors,"Actor D, Actor B, Actor F, Actor C",NIL,An unexpected journey.
s1804,The Witcher,Movie,Sci-Fi,07-02-2017,4.2,NIL,USA,Jane Smith,Actor A,NIL,An unexpected journey.
s1805,Enola Holmes,TV Show,Drama,30-08-2005,7.6,NIL,UK,John Doe,"Actor A, Actor E, Actor B",29-07-2001,An unexpected journey.
s1806,Extraction,Movie,Documentary,04-07-2002,NIL,NIL,South Korea,NIL,"Actor F, Actor C, Actor A",15-02-2023,An unexpected journey.
s1807,Lucifer,TV Show,Crime,26-01-2022,7.6,3 Seasons,Spain,NIL,Actor D,NIL,A thrilling story of survival.
s1808,Enola Holmes,Movie,Sci-Fi,12-02-2008,Not Rated,NIL,Japan,NIL,"Actor E, Actor F, Actor B",NIL,A thrilling story of survival.
s1809,Bird Box,TV Show,Sci-Fi,07-10-2007,NIL,NIL,Japan,Jane Smith,"Actor A, Actor C",26-09-2004,NIL
s1810,The Irishman,TV Show,Action,01-06-2013,Not Rated,NIL,Spain,NIL,Actor E,10-08-2013,An unexpected journey.
s1811,The Crown,Movie,Documentary,31-03-2022,NIL,NIL,Japan,John Doe,"Actor C, Actor A",07-02-2000,Based on true events.
s1812,Squid Game,Movie,Documentary,22-12-2010,Not Rated,7 Seasons,UK,Multiple Directors,Actor F,NIL,NIL
s1813,Lucifer,Movie,Romance,25-07-2013,4.6,NIL,France,Multiple Directors,"Actor C, Actor F, Actor E, Actor A",03-12-2022,"Love, betrayal, and drama unfold."
s1814,Money Heist,Movie,Drama,27-11-2007,NIL,NIL,Japan,Multiple Directors,"Actor A, Actor E",02-04-2002,A thrilling story of survival.
s1815,The Irishman,TV Show,Drama,31-01-2004,Not Rated,NIL,Canada,Jane Smith,"Actor C, Actor A",NIL,NIL
s1816,Peaky Blinders,Movie,Comedy,03-09-2003,Not Rated,NIL,USA,Jane Smith,"Actor B, Actor D",06-04-2014,An unexpected journey.
s1817,The Irishman,TV Show,Unknown/Comedy,18-09-2002,NIL,NIL,Germany,NIL,"Actor C, Actor D, Actor B, Actor A, Actor E",NIL,A thrilling story of survival.
s1818,Wednesday,Movie,Sci-Fi,05-08-2024,Not Rated,5 Seasons,Spain,Jane Smith,Actor F,15-10-2007,A thrilling story of survival.
s1819,Lucifer,TV Show,Action,26-01-2008,Not Rated,NIL,Spain,NIL,"Actor C, Actor D, Actor B",NIL,A thrilling story of survival.
s1820,Squid Game,Movie,Documentary,14-01-2001,NIL,NIL,Germany,NIL,Actor B,17-09-2017,"Love, betrayal, and drama unfold."
s1821,Money Heist,Movie,Thriller,08-11-2020,NIL,1 Seasons,UK,NIL,Actor E,03-10-2016,NIL
s1822,You,TV Show,Comedy,24-11-2002,6.2,NIL,Germany,NIL,"Actor A, Actor C, Actor E",07-11-2011,A thrilling story of survival.
s1823,Breaking Bad,Movie,Crime,08-12-2007,Not Rated,NIL,USA,John Doe,"Actor B, Actor E, Actor A, Actor D",23-02-2001,"Love, betrayal, and drama unfold."
s1824,Wednesday,TV Show,Unknown/Crime,10-12-2022,4.4,106 min,Japan,NIL,"Actor E, Actor B, Actor A, Actor C",28-10-2005,NIL
s1825,NIL,Movie,Comedy,13-06-2004,NIL,172 min,India,NIL,"Actor A, Actor B, Actor C",12-02-2009,"Love, betrayal, and drama unfold."
s1826,Bird Box,TV Show,Romance,30-05-2001,5.3,NIL,South Korea,Multiple Directors,Actor A,NIL,Based on true events.
s1827,Red Notice,Movie,Documentary,26-05-2001,Not Rated,3 Seasons,France,NIL,"Actor D, Actor E, Actor A",22-10-2005,An unexpected journey.
s1828,Enola Holmes,Movie,Crime,18-03-2000,Not Rated,NIL,France,NIL,"Actor A, Actor B, Actor F, Actor E, Actor C",31-08-2017,Based on true events.
s1829,Breaking Bad,TV Show,Sci-Fi,30-06-2008,NIL,NIL,USA,NIL,"Actor F, Actor A",NIL,Based on true events.
s1830,Dark,Movie,Horror,29-04-2004,NIL,123 min,France,NIL,"Actor C, Actor B, Actor D, Actor A",13-09-2009,An unexpected journey.
s1831,Wednesday,TV Show,Horror,17-01-2003,Not Rated,103 min,USA,NIL,"Actor B, Actor C",15-02-2012,NIL
s1832,The Crown,TV Show,Crime,15-03-2023,5.4,NIL,UK,Jane Smith,"Actor D, Actor A, Actor F",14-12-2009,An unexpected journey.
s1833,Enola Holmes,Movie,Crime,28-02-2022,Not Rated,NIL,USA,John Doe,"Actor F, Actor A, Actor B, Actor C, Actor E",10-08-2000,"Love, betrayal, and drama unfold."
s1834,Bird Box,Movie,Action,N/A,Not Rated,NIL,USA,NIL,"Actor F, Actor A, Actor C",27-12-2004,An unexpected journey.
s1835,NIL,TV Show,Documentary,08-01-2007,NIL,1 Seasons,Canada,Multiple Directors,"Actor A, Actor D, Actor F",NIL,Based on true events.
s1836,Stranger Things,Movie,Drama,N/A,9.1,75 min,Spain,John Doe,"Actor D, Actor E",18-01-2017,A thrilling story of survival.
s1837,The Crown,Movie,Horror,23-02-2021,4.2,5 Seasons,France,John Doe,Actor F,06-06-2005,NIL
s1838,Enola Holmes,TV Show,Unknown/Drama,01-11-2004,5.1,3 Seasons,Germany,Multiple Directors,"Actor E, Actor C, Actor A, Actor F",17-02-2002,NIL
s1839,Dark,Movie,Comedy,21-06-2018,8.3,NIL,Spain,Jane Smith,"Actor C, Actor D",NIL,A thrilling story of survival.
s1840,The Crown,Movie,Sci-Fi,03-12-2001,Not Rated,NIL,Germany,NIL,Actor C,20-02-2009,NIL
s1841,Red Notice,TV Show,Documentary,18-08-2008,Not Rated,124 min,Canada,John Doe,"Actor F, Actor D, Actor A",02-05-2019,"Love, betrayal, and drama unfold."
s1842,The Witcher,TV Show,Horror,29-06-2008,Not Rated,170 min,UK,Multiple Directors,"Actor D, Actor F, Actor B, Actor A",NIL,NIL
s1843,Dark,TV Show,Action,03-12-2017,Not Rated,121 min,UK,John Doe,"Actor B, Actor E, Actor F, Actor D",NIL,Based on true events.
s1844,Red Notice,TV Show,Horror,16-08-2014,4.6,NIL,Germany,Multiple Directors,"Actor D, Actor E, Actor F, Actor B, Actor A",16-05-2010,A thrilling story of survival.
s1845,Narcos,TV Show,Sci-Fi,26-10-2008,NIL,153 min,Japan,Multiple Directors,"Actor E, Actor A",08-07-2009,NIL
s1846,Extraction,Movie,Sci-Fi,01-05-2007,NIL,NIL,USA,Jane Smith,"Actor D, Actor A",06-07-2019,NIL
s1847,Lucifer,TV Show,Thriller,18-11-2021,NIL,NIL,Spain,NIL,"Actor B, Actor C",NIL,An unexpected journey.
s1848,The Irishman,TV Show,Unknown/Documentary,19-12-2019,4.9,NIL,Japan,John Doe,"Actor A, Actor C",15-05-2024,"Love, betrayal, and drama unfold."
s1849,The Witcher,TV Show,Horror,01-01-2024,6.9,NIL,France,NIL,"Actor D, Actor F",12-10-2019,NIL
s1850,Peaky Blinders,Movie,Sci-Fi,29-09-2015,7.9,NIL,France,NIL,Actor B,NIL,An unexpected journey.
s1851,Lucifer,Movie,Crime,18-08-2010,NIL,1 Seasons,France,NIL,"Actor C, Actor F",NIL,Based on true events.
s1852,Black Mirror,TV Show,Comedy,N/A,Not Rated,4 Seasons,Japan,John Doe,"Actor B, Actor A",02-12-2009,A thrilling story of survival.
s1853,The Night Agent,Movie,Documentary,29-01-2000,NIL,NIL,Japan,Multiple Directors,"Actor C, Actor A, Actor F, Actor E",NIL,Based on true events.
s1854,Red Notice,Movie,Action,17-05-2013,Not Rated,80 min,Germany,NIL,"Actor E, Actor C, Actor F, Actor A, Actor D",18-03-2000,Based on true events.
s1855,Breaking Bad,Movie,Drama,30-03-2006,5.3,NIL,Canada,John Doe,"Actor C, Actor B",07-07-2004,A thrilling story of survival.
s1856,NIL,Movie,Unknown/Drama,30-06-2023,Not Rated,NIL,Germany,Jane Smith,"Actor E, Actor D, Actor C, Actor A, Actor B",30-09-2004,NIL
s1857,Dark,Movie,Crime,05-06-2003,8.1,6 Seasons,UK,Jane Smith,"Actor C, Actor A, Actor E, Actor F",18-11-2013,NIL
s1858,Peaky Blinders,TV Show,Documentary,22-10-2014,NIL,NIL,Spain,John Doe,"Actor D, Actor A",04-09-2011,"Love, betrayal, and drama unfold."
s1859,Bird Box,Movie,Drama,21-05-2006,8.1,NIL,South Korea,John Doe,Actor F,01-03-2009,"Love, betrayal, and drama unfold."
s1860,NIL,Movie,Horror,05-04-2004,Not Rated,NIL,South Korea,Jane Smith,"Actor B, Actor E, Actor F",12-03-2000,An unexpected journey.
s1861,Wednesday,TV Show,Thriller,21-09-2018,NIL,88 min,Japan,Jane Smith,"Actor D, Actor F, Actor C",NIL,"Love, betrayal, and drama unfold."
s1862,Lucifer,TV Show,Thriller,06-01-2022,NIL,NIL,India,Multiple Directors,"Actor B, Actor C",NIL,A thrilling story of survival.
s1863,Black Mirror,Movie,Horror,14-11-2017,6.4,NIL,France,John Doe,"Actor D, Actor F, Actor E",13-10-2002,NIL
s1864,Wednesday,TV Show,Romance,08-11-2001,Not Rated,NIL,Canada,Multiple Directors,Actor E,13-04-2009,Based on true events.
s1865,Breaking Bad,TV Show,Documentary,27-11-2022,7.5,NIL,Canada,John Doe,"Actor B, Actor C",15-02-2014,An unexpected journey.
s1866,The Irishman,TV Show,Thriller,11-12-2005,NIL,NIL,Japan,Multiple Directors,"Actor A, Actor C, Actor D, Actor E, Actor F",19-07-2023,NIL
s1867,The Night Agent,TV Show,Documentary,10-03-2000,Not Rated,6 Seasons,Japan,John Doe,"Actor A, Actor D, Actor C",26-02-2012,NIL
s1868,The Night Agent,TV Show,Unknown/Crime,09-08-2004,Not Rated,NIL,South Korea,Multiple Directors,Actor F,30-06-2005,An unexpected journey.
s1869,Dark,Movie,Comedy,19-04-2020,NIL,NIL,Japan,Multiple Directors,"Actor D, Actor A, Actor C",30-03-2011,An unexpected journey.
s1870,The Witcher,Movie,Thriller,09-12-2022,NIL,NIL,South Korea,NIL,"Actor B, Actor C, Actor A, Actor E, Actor F",05-01-2009,NIL
s1871,Peaky Blinders,TV Show,Horror,29-04-2018,7.1,6 Seasons,Germany,NIL,"Actor C, Actor A, Actor D",17-04-2002,An unexpected journey.
s1872,The Crown,TV Show,Unknown/Sci-Fi,23-11-2018,NIL,8 Seasons,Germany,Jane Smith,"Actor F, Actor E, Actor B",NIL,NIL
s1873,Wednesday,TV Show,Comedy,20-12-2012,8.2,NIL,France,John Doe,"Actor B, Actor E, Actor D, Actor A, Actor F",28-02-2014,NIL
s1874,NIL,TV Show,Romance,08-06-2019,Not Rated,165 min,Canada,Jane Smith,"Actor F, Actor A, Actor C, Actor D",02-12-2003,A thrilling story of survival.
s1875,Stranger Things,Movie,Drama,08-01-2007,Not Rated,117 min,UK,NIL,"Actor C, Actor A, Actor D, Actor E",01-02-2015,A thrilling story of survival.
s1876,You,Movie,Drama,02-12-2010,NIL,147 min,USA,Multiple Directors,"Actor D, Actor A, Actor B, Actor C, Actor E",06-04-2021,An unexpected journey.
s1877,Peaky Blinders,Movie,Sci-Fi,N/A,Not Rated,NIL,USA,John Doe,"Actor D, Actor A",NIL,"Love, betrayal, and drama unfold."
s1878,Red Notice,TV Show,Unknown/Documentary,20-12-2010,Not Rated,NIL,South Korea,John Doe,"Actor A, Actor E, Actor F",07-07-2017,Based on true events.
s1879,Enola Holmes,TV Show,Comedy,02-10-2024,6.8,NIL,Germany,NIL,"Actor D, Actor A",18-10-2005,An unexpected journey.
s1880,Breaking Bad,Movie,Unknown/Thriller,29-05-2009,6.2,155 min,South Korea,NIL,"Actor D, Actor A",26-01-2006,NIL
s1881,Red Notice,Movie,Comedy,16-10-2020,NIL,2 Seasons,Japan,Multiple Directors,"Actor F, Actor A, Actor E, Actor C, Actor D",NIL,NIL
s1882,Enola Holmes,TV Show,Action,26-10-2011,NIL,NIL,USA,NIL,Actor A,07-01-2020,Based on true events.
s1883,Black Mirror,TV Show,Documentary,13-02-2004,NIL,141 min,UK,John Doe,"Actor B, Actor E, Actor F, Actor C, Actor D",13-07-2022,NIL
s1884,The Crown,Movie,Thriller,19-12-2009,8.9,NIL,Spain,Jane Smith,"Actor A, Actor E, Actor C",29-07-2002,"Love, betrayal, and drama unfold."
